,yes-sentiment,yes-aspect,no-sentiment,no-aspect,category,hotel_id,cpt,Total,fileId,iId
251_12,0,1,1,0,reception,147,1,2,251,12
251_13,1,1,0,0,reception,147,1,2,251,13
251_15,1,1,0,0,reception,147,1,2,251,15
251_16,1,1,0,0,reception,147,1,2,251,16
251_17,1,1,0,0,reception,147,1,2,251,17
251_18,1,1,0,0,reception,147,1,2,251,18
251_19,1,1,0,0,reception,147,1,2,251,19
252_0,2,2,0,0,renovation_room,147,1,4,252,0
252_1,2,2,0,0,renovation_room,147,1,4,252,1
252_2,2,2,0,0,renovation_room,147,1,4,252,2
252_3,2,1,0,1,renovation_room,147,1,4,252,3
252_4,2,2,0,0,renovation_room,147,1,4,252,4
252_5,2,2,0,0,renovation_room,147,1,4,252,5
252_6,2,2,0,0,renovation_room,147,1,4,252,6
252_7,2,2,0,0,renovation_room,147,1,4,252,7
252_8,2,2,0,0,renovation_room,147,1,4,252,8
252_9,2,1,0,1,renovation_room,147,1,4,252,9
253_0,1,2,1,0,room,147,0,4,253,0
253_1,2,2,0,0,room,147,0,4,253,1
253_2,0,0,2,2,room,147,0,4,253,2
253_3,2,2,0,0,room,147,0,4,253,3
253_4,0,0,2,2,room,147,0,4,253,4
253_5,2,2,0,0,room,147,0,4,253,5
253_6,2,2,0,0,room,147,0,4,253,6
253_7,2,2,0,0,room,147,0,4,253,7
253_8,0,0,2,2,room,147,0,4,253,8
253_9,1,2,1,0,room,147,0,4,253,9
253_10,2,2,0,0,room,147,1,4,253,10
253_11,2,0,0,2,room,147,1,4,253,11
253_13,2,2,0,0,room,147,1,4,253,13
253_14,2,2,0,0,room,147,1,4,253,14
253_15,2,2,0,0,room,147,1,4,253,15
253_16,2,2,0,0,room,147,1,4,253,16
253_17,2,2,0,0,room,147,1,4,253,17
253_19,1,1,1,1,room,147,1,4,253,19
254_0,2,2,0,0,facility,325,0,4,254,0
254_1,2,0,0,2,facility,325,0,4,254,1
254_2,2,2,0,0,facility,325,0,4,254,2
254_3,2,2,0,0,facility,325,0,4,254,3
254_4,2,0,0,2,facility,325,0,4,254,4
254_5,1,2,1,0,facility,325,0,4,254,5
254_6,2,2,0,0,facility,325,0,4,254,6
254_7,2,2,0,0,facility,325,0,4,254,7
254_8,2,2,0,0,facility,325,0,4,254,8
254_9,2,2,0,0,facility,325,0,4,254,9
254_10,1,2,1,0,facility,325,1,4,254,10
254_11,1,2,1,0,facility,325,1,4,254,11
254_12,1,2,1,0,facility,325,1,4,254,12
254_13,2,2,0,0,facility,325,1,4,254,13
254_14,2,2,0,0,facility,325,1,4,254,14
254_15,2,1,0,1,facility,325,2,4,254,15
254_16,2,2,0,0,facility,325,2,4,254,16
254_17,0,2,2,0,facility,325,2,4,254,17
254_18,1,0,1,2,facility,325,2,4,254,18
254_19,2,2,0,0,facility,325,2,4,254,19
254_20,2,2,0,0,facility,325,2,4,254,20
254_21,2,1,0,1,facility,325,2,4,254,21
254_22,2,1,0,1,facility,325,2,4,254,22
254_23,2,1,0,1,facility,325,2,4,254,23
254_24,2,0,0,2,facility,325,2,4,254,24
255_0,1,2,1,0,renovation_room,325,0,4,255,0
255_1,1,2,1,0,renovation_room,325,0,4,255,1
255_2,1,2,1,0,renovation_room,325,0,4,255,2
255_3,1,2,1,0,renovation_room,325,0,4,255,3
255_4,2,2,0,0,renovation_room,325,0,4,255,4
255_5,2,2,0,0,renovation_room,325,0,4,255,5
255_6,0,1,2,1,renovation_room,325,0,4,255,6
255_7,1,1,1,1,renovation_room,325,0,4,255,7
255_8,2,2,0,0,renovation_room,325,0,4,255,8
255_9,2,1,0,1,renovation_room,325,0,4,255,9
255_10,2,2,0,0,renovation_room,325,1,4,255,10
255_11,2,2,0,0,renovation_room,325,1,4,255,11
255_12,2,2,0,0,renovation_room,325,1,4,255,12
255_13,2,2,0,0,renovation_room,325,1,4,255,13
255_14,1,2,1,0,renovation_room,325,1,4,255,14
255_15,2,2,0,0,renovation_room,325,1,4,255,15
255_16,2,2,0,0,renovation_room,325,1,4,255,16
256_0,2,2,0,0,restaurant,325,0,4,256,0
256_1,2,1,0,1,restaurant,325,0,4,256,1
256_2,2,2,0,0,restaurant,325,0,4,256,2
256_3,1,1,1,1,restaurant,325,0,4,256,3
256_4,2,2,0,0,restaurant,325,0,4,256,4
256_5,2,2,0,0,restaurant,325,0,4,256,5
256_6,1,1,1,1,restaurant,325,0,4,256,6
256_7,2,1,0,1,restaurant,325,0,4,256,7
256_8,2,1,0,1,restaurant,325,0,4,256,8
256_9,1,1,1,1,restaurant,325,0,4,256,9
256_10,2,1,0,1,restaurant,325,1,4,256,10
256_11,2,1,0,1,restaurant,325,1,4,256,11
256_12,2,1,0,1,restaurant,325,1,4,256,12
256_13,0,1,2,1,restaurant,325,1,4,256,13
256_14,2,1,0,1,restaurant,325,1,4,256,14
256_15,2,1,0,1,restaurant,325,1,4,256,15
256_16,2,1,0,1,restaurant,325,1,4,256,16
256_17,2,1,0,1,restaurant,325,1,4,256,17
256_18,2,1,0,1,restaurant,325,1,4,256,18
256_19,2,1,0,1,restaurant,325,1,4,256,19
257_0,2,2,0,0,room,325,0,4,257,0
257_1,2,2,0,0,room,325,0,4,257,1
257_2,2,2,0,0,room,325,0,4,257,2
257_3,2,2,0,0,room,325,0,4,257,3
257_4,2,2,0,0,room,325,0,4,257,4
257_5,2,2,0,0,room,325,0,4,257,5
257_6,2,0,0,2,room,325,0,4,257,6
257_7,0,1,2,1,room,325,0,4,257,7
257_8,2,2,0,0,room,325,0,4,257,8
257_9,2,2,0,0,room,325,0,4,257,9
257_10,2,2,0,0,room,325,1,4,257,10
257_11,1,2,1,0,room,325,1,4,257,11
257_12,1,0,1,2,room,325,1,4,257,12
257_13,2,2,0,0,room,325,1,4,257,13
257_14,2,1,0,1,room,325,1,4,257,14
257_15,1,1,1,1,room,325,1,4,257,15
257_16,1,2,1,0,room,325,1,4,257,16
257_17,1,1,1,1,room,325,1,4,257,17
257_18,0,1,2,1,room,325,1,4,257,18
257_19,1,1,1,1,room,325,1,4,257,19
257_20,2,2,0,0,room,325,2,4,257,20
257_21,2,2,0,0,room,325,2,4,257,21
257_22,2,2,0,0,room,325,2,4,257,22
257_23,0,2,2,0,room,325,2,4,257,23
257_24,1,2,1,0,room,325,2,4,257,24
257_25,2,2,0,0,room,325,2,4,257,25
257_26,2,1,0,1,room,325,2,4,257,26
257_27,2,2,0,0,room,325,2,4,257,27
257_28,2,2,0,0,room,325,2,4,257,28
257_29,2,2,0,0,room,325,2,4,257,29
258_0,2,2,0,0,facility,180,0,4,258,0
258_1,1,2,1,0,facility,180,0,4,258,1
258_2,0,2,2,0,facility,180,0,4,258,2
258_3,2,2,0,0,facility,180,0,4,258,3
258_4,2,2,0,0,facility,180,0,4,258,4
258_5,2,2,0,0,facility,180,0,4,258,5
258_6,2,2,0,0,facility,180,0,4,258,6
258_7,2,2,0,0,facility,180,0,4,258,7
258_8,2,2,0,0,facility,180,0,4,258,8
258_9,2,2,0,0,facility,180,0,4,258,9
258_10,1,2,1,0,facility,180,1,4,258,10
258_11,2,2,0,0,facility,180,1,4,258,11
258_12,2,2,0,0,facility,180,1,4,258,12
258_13,2,2,0,0,facility,180,1,4,258,13
258_14,2,2,0,0,facility,180,1,4,258,14
258_15,2,2,0,0,facility,180,1,4,258,15
258_16,2,2,0,0,facility,180,1,4,258,16
258_17,2,2,0,0,facility,180,1,4,258,17
258_18,2,2,0,0,facility,180,1,4,258,18
258_19,2,1,0,1,facility,180,1,4,258,19
259_0,1,1,1,1,reception,180,0,4,259,0
259_1,2,2,0,0,reception,180,0,4,259,1
259_2,2,2,0,0,reception,180,0,4,259,2
259_3,2,2,0,0,reception,180,0,4,259,3
259_4,2,2,0,0,reception,180,0,4,259,4
259_5,2,2,0,0,reception,180,0,4,259,5
259_6,2,0,0,2,reception,180,0,4,259,6
259_7,0,2,2,0,reception,180,0,4,259,7
259_8,1,0,1,2,reception,180,0,4,259,8
259_9,2,0,0,2,reception,180,0,4,259,9
259_10,2,2,0,0,reception,180,1,4,259,10
259_11,2,2,0,0,reception,180,1,4,259,11
259_12,2,2,0,0,reception,180,1,4,259,12
259_13,1,1,1,1,reception,180,1,4,259,13
259_14,2,1,0,1,reception,180,1,4,259,14
259_15,2,2,0,0,reception,180,1,4,259,15
259_16,2,2,0,0,reception,180,1,4,259,16
259_17,2,2,0,0,reception,180,1,4,259,17
259_18,2,2,0,0,reception,180,1,4,259,18
259_19,0,0,2,2,reception,180,1,4,259,19
260_0,2,2,0,0,renovation_room,180,0,4,260,0
260_1,2,2,0,0,renovation_room,180,0,4,260,1
260_2,1,1,1,1,renovation_room,180,0,4,260,2
260_3,2,2,0,0,renovation_room,180,0,4,260,3
260_4,2,2,0,0,renovation_room,180,0,4,260,4
260_5,0,2,2,0,renovation_room,180,0,4,260,5
260_6,0,2,2,0,renovation_room,180,0,4,260,6
260_7,2,2,0,0,renovation_room,180,0,4,260,7
260_8,2,2,0,0,renovation_room,180,0,4,260,8
260_9,2,2,0,0,renovation_room,180,0,4,260,9
261_0,2,2,0,0,room,180,0,4,261,0
261_1,2,2,0,0,room,180,0,4,261,1
261_2,2,2,0,0,room,180,0,4,261,2
261_3,2,2,0,0,room,180,0,4,261,3
261_4,2,2,0,0,room,180,0,4,261,4
261_5,2,2,0,0,room,180,0,4,261,5
261_6,2,2,0,0,room,180,0,4,261,6
261_7,2,2,0,0,room,180,0,4,261,7
261_8,2,2,0,0,room,180,0,4,261,8
261_9,2,2,0,0,room,180,0,4,261,9
261_10,2,2,0,0,room,180,1,4,261,10
261_11,0,2,2,0,room,180,1,4,261,11
261_12,1,1,1,1,room,180,1,4,261,12
261_13,2,2,0,0,room,180,1,4,261,13
261_14,0,2,2,0,room,180,1,4,261,14
261_15,2,2,0,0,room,180,1,4,261,15
261_16,2,2,0,0,room,180,1,4,261,16
261_17,2,2,0,0,room,180,1,4,261,17
261_18,1,1,1,1,room,180,1,4,261,18
261_19,0,1,2,1,room,180,1,4,261,19
262_0,2,2,0,0,facility,46,0,4,262,0
262_1,2,2,0,0,facility,46,0,4,262,1
262_2,2,2,0,0,facility,46,0,4,262,2
262_3,2,2,0,0,facility,46,0,4,262,3
262_4,2,2,0,0,facility,46,0,4,262,4
262_5,2,2,0,0,facility,46,0,4,262,5
262_6,2,2,0,0,facility,46,0,4,262,6
262_7,2,2,0,0,facility,46,0,4,262,7
262_8,2,2,0,0,facility,46,0,4,262,8
262_9,2,2,0,0,facility,46,0,4,262,9
262_10,2,2,0,0,facility,46,1,4,262,10
262_11,2,2,0,0,facility,46,1,4,262,11
262_12,2,2,0,0,facility,46,1,4,262,12
262_13,2,2,0,0,facility,46,1,4,262,13
262_14,2,2,0,0,facility,46,1,4,262,14
262_15,2,2,0,0,facility,46,1,4,262,15
262_16,2,2,0,0,facility,46,1,4,262,16
262_17,2,2,0,0,facility,46,1,4,262,17
262_18,2,2,0,0,facility,46,1,4,262,18
262_19,2,2,0,0,facility,46,1,4,262,19
263_0,2,2,0,0,reception,46,0,4,263,0
263_1,1,1,1,1,reception,46,0,4,263,1
263_2,2,2,0,0,reception,46,0,4,263,2
263_3,2,2,0,0,reception,46,0,4,263,3
263_4,0,2,2,0,reception,46,0,4,263,4
263_5,2,2,0,0,reception,46,0,4,263,5
263_6,1,1,1,1,reception,46,0,4,263,6
263_7,2,2,0,0,reception,46,0,4,263,7
263_8,0,2,2,0,reception,46,0,4,263,8
263_9,2,1,0,1,reception,46,0,4,263,9
263_10,2,2,0,0,reception,46,1,4,263,10
263_11,2,2,0,0,reception,46,1,4,263,11
263_12,2,2,0,0,reception,46,1,4,263,12
263_13,2,2,0,0,reception,46,1,4,263,13
263_14,2,2,0,0,reception,46,1,4,263,14
263_15,2,2,0,0,reception,46,1,4,263,15
263_16,2,2,0,0,reception,46,1,4,263,16
263_17,2,2,0,0,reception,46,1,4,263,17
263_18,2,2,0,0,reception,46,1,4,263,18
263_19,2,2,0,0,reception,46,2,4,263,19
263_20,2,2,0,0,reception,46,2,4,263,20
263_21,2,2,0,0,reception,46,2,4,263,21
263_22,2,2,0,0,reception,46,2,4,263,22
263_23,2,2,0,0,reception,46,2,4,263,23
263_24,2,2,0,0,reception,46,2,4,263,24
263_25,2,2,0,0,reception,46,2,4,263,25
263_26,2,2,0,0,reception,46,2,4,263,26
263_27,2,2,0,0,reception,46,2,4,263,27
263_28,2,2,0,0,reception,46,2,4,263,28
264_0,1,2,1,0,restaurant,46,0,4,264,0
264_1,2,1,0,1,restaurant,46,0,4,264,1
264_2,2,1,0,1,restaurant,46,0,4,264,2
264_3,2,1,0,1,restaurant,46,0,4,264,3
264_4,2,1,0,1,restaurant,46,0,4,264,4
264_5,2,1,0,1,restaurant,46,0,4,264,5
264_6,1,2,1,0,restaurant,46,0,4,264,6
264_7,2,1,0,1,restaurant,46,0,4,264,7
264_8,2,2,0,0,restaurant,46,0,4,264,8
264_9,2,1,0,1,restaurant,46,0,4,264,9
264_10,2,2,0,0,restaurant,46,1,4,264,10
264_11,2,2,0,0,restaurant,46,1,4,264,11
264_12,1,0,1,2,restaurant,46,1,4,264,12
264_13,2,2,0,0,restaurant,46,1,4,264,13
264_14,2,2,0,0,restaurant,46,1,4,264,14
264_15,2,2,0,0,restaurant,46,1,4,264,15
264_16,2,2,0,0,restaurant,46,1,4,264,16
264_17,1,2,1,0,restaurant,46,1,4,264,17
264_18,2,2,0,0,restaurant,46,1,4,264,18
264_19,2,1,0,1,restaurant,46,1,4,264,19
265_0,2,2,0,0,room,46,0,4,265,0
265_1,2,2,0,0,room,46,0,4,265,1
265_2,2,2,0,0,room,46,0,4,265,2
265_3,2,2,0,0,room,46,0,4,265,3
265_4,2,2,0,0,room,46,0,4,265,4
265_5,2,2,0,0,room,46,0,4,265,5
265_6,2,2,0,0,room,46,0,4,265,6
265_7,2,2,0,0,room,46,0,4,265,7
265_8,2,1,0,1,room,46,0,4,265,8
265_9,2,1,0,1,room,46,0,4,265,9
266_0,2,1,0,1,facility,270,0,4,266,0
266_1,2,2,0,0,facility,270,0,4,266,1
266_2,2,2,0,0,facility,270,0,4,266,2
266_3,2,2,0,0,facility,270,0,4,266,3
266_4,2,2,0,0,facility,270,0,4,266,4
266_5,2,2,0,0,facility,270,0,4,266,5
266_6,2,2,0,0,facility,270,0,4,266,6
266_7,1,1,1,1,facility,270,0,4,266,7
266_8,2,1,0,1,facility,270,0,4,266,8
266_9,2,2,0,0,facility,270,0,4,266,9
266_10,2,2,0,0,facility,270,1,4,266,10
266_11,2,2,0,0,facility,270,1,4,266,11
266_12,0,1,2,1,facility,270,1,4,266,12
266_13,2,2,0,0,facility,270,1,4,266,13
266_14,2,2,0,0,facility,270,1,4,266,14
266_15,2,2,0,0,facility,270,1,4,266,15
266_16,2,2,0,0,facility,270,1,4,266,16
266_17,2,2,0,0,facility,270,1,4,266,17
266_18,2,2,0,0,facility,270,1,4,266,18
266_19,2,1,0,1,facility,270,1,4,266,19
267_0,1,0,1,2,pool,270,1,4,267,0
267_1,1,0,1,2,pool,270,1,4,267,1
267_2,2,1,0,1,pool,270,1,4,267,2
267_3,2,1,0,1,pool,270,1,4,267,3
267_4,2,1,0,1,pool,270,1,4,267,4
267_5,2,1,0,1,pool,270,1,4,267,5
267_6,2,1,0,1,pool,270,1,4,267,6
267_7,2,1,0,1,pool,270,1,4,267,7
267_8,2,1,0,1,pool,270,1,4,267,8
267_9,2,1,0,1,pool,270,1,4,267,9
268_0,2,2,0,0,restaurant,270,0,4,268,0
268_1,2,2,0,0,restaurant,270,0,4,268,1
268_2,2,2,0,0,restaurant,270,0,4,268,2
268_3,2,2,0,0,restaurant,270,0,4,268,3
268_4,2,2,0,0,restaurant,270,0,4,268,4
268_5,2,1,0,1,restaurant,270,0,4,268,5
268_6,2,2,0,0,restaurant,270,0,4,268,6
268_7,2,2,0,0,restaurant,270,0,4,268,7
268_8,2,2,0,0,restaurant,270,0,4,268,8
268_9,2,2,0,0,restaurant,270,0,4,268,9
268_10,2,1,0,1,restaurant,270,1,4,268,10
268_11,2,2,0,0,restaurant,270,1,4,268,11
268_12,1,0,1,2,restaurant,270,1,4,268,12
268_13,2,2,0,0,restaurant,270,1,4,268,13
268_14,2,2,0,0,restaurant,270,1,4,268,14
268_15,1,1,1,1,restaurant,270,1,4,268,15
268_16,2,2,0,0,restaurant,270,1,4,268,16
268_17,2,2,0,0,restaurant,270,1,4,268,17
268_18,1,2,1,0,restaurant,270,1,4,268,18
268_19,2,2,0,0,restaurant,270,2,4,268,19
268_20,2,2,0,0,restaurant,270,2,4,268,20
268_21,2,2,0,0,restaurant,270,2,4,268,21
268_22,2,2,0,0,restaurant,270,2,4,268,22
268_23,2,2,0,0,restaurant,270,2,4,268,23
268_24,2,2,0,0,restaurant,270,2,4,268,24
268_25,2,2,0,0,restaurant,270,2,4,268,25
268_26,2,1,0,1,restaurant,270,2,4,268,26
268_27,2,2,0,0,restaurant,270,2,4,268,27
268_28,2,1,0,1,restaurant,270,2,4,268,28
269_0,2,1,0,1,room,270,0,4,269,0
269_1,2,1,0,1,room,270,0,4,269,1
269_2,2,2,0,0,room,270,0,4,269,2
269_3,2,1,0,1,room,270,0,4,269,3
269_4,2,2,0,0,room,270,0,4,269,4
269_5,2,2,0,0,room,270,0,4,269,5
269_6,2,2,0,0,room,270,0,4,269,6
269_7,2,1,0,1,room,270,0,4,269,7
269_8,2,1,0,1,room,270,0,4,269,8
269_9,2,1,0,1,room,270,0,4,269,9
269_10,2,2,0,0,room,270,1,4,269,10
269_11,0,2,2,0,room,270,1,4,269,11
269_12,2,1,0,1,room,270,1,4,269,12
269_13,2,2,0,0,room,270,1,4,269,13
269_14,2,0,0,2,room,270,1,4,269,14
269_15,2,2,0,0,room,270,1,4,269,15
269_16,2,1,0,1,room,270,1,4,269,16
269_17,0,2,2,0,room,270,1,4,269,17
269_18,2,2,0,0,room,270,1,4,269,18
269_19,1,2,1,0,room,270,1,4,269,19
269_20,2,2,0,0,room,270,2,4,269,20
269_21,0,0,2,2,room,270,2,4,269,21
269_22,2,2,0,0,room,270,2,4,269,22
269_23,0,2,2,0,room,270,2,4,269,23
269_24,2,2,0,0,room,270,2,4,269,24
269_25,2,2,0,0,room,270,2,4,269,25
269_26,0,0,2,2,room,270,2,4,269,26
269_27,1,1,1,1,room,270,2,4,269,27
269_28,2,2,0,0,room,270,2,4,269,28
269_29,1,1,1,1,room,270,2,4,269,29
269_30,2,2,0,0,room,270,3,4,269,30
269_31,2,2,0,0,room,270,3,4,269,31
269_32,2,2,0,0,room,270,3,4,269,32
269_33,2,2,0,0,room,270,3,4,269,33
269_34,1,1,1,1,room,270,3,4,269,34
269_35,2,2,0,0,room,270,3,4,269,35
269_36,2,2,0,0,room,270,3,4,269,36
269_37,2,2,0,0,room,270,3,4,269,37
269_38,2,0,0,2,room,270,3,4,269,38
269_39,0,0,2,2,room,270,3,4,269,39
270_0,2,2,0,0,pool,149,0,4,270,0
270_1,2,2,0,0,pool,149,0,4,270,1
270_2,2,2,0,0,pool,149,0,4,270,2
270_3,2,2,0,0,pool,149,0,4,270,3
270_4,2,2,0,0,pool,149,0,4,270,4
270_5,1,0,1,2,pool,149,0,4,270,5
270_6,1,2,1,0,pool,149,0,4,270,6
270_7,1,2,1,0,pool,149,0,4,270,7
270_8,2,2,0,0,pool,149,0,4,270,8
270_9,2,2,0,0,pool,149,0,4,270,9
270_10,2,2,0,0,pool,149,1,4,270,10
270_11,2,2,0,0,pool,149,1,4,270,11
270_12,2,2,0,0,pool,149,1,4,270,12
270_13,2,2,0,0,pool,149,1,4,270,13
270_14,0,1,2,1,pool,149,1,4,270,14
270_15,2,2,0,0,pool,149,1,4,270,15
270_16,1,2,1,0,pool,149,1,4,270,16
270_17,2,2,0,0,pool,149,2,4,270,17
270_18,2,2,0,0,pool,149,2,4,270,18
270_19,0,0,2,2,pool,149,2,4,270,19
270_20,0,2,2,0,pool,149,2,4,270,20
270_21,0,2,2,0,pool,149,2,4,270,21
270_22,2,2,0,0,pool,149,2,4,270,22
270_23,1,2,1,0,pool,149,2,4,270,23
270_24,2,2,0,0,pool,149,2,4,270,24
270_25,0,2,2,0,pool,149,2,4,270,25
270_26,2,2,0,0,pool,149,2,4,270,26
271_0,2,2,0,0,renovation_room,149,0,4,271,0
271_1,1,2,1,0,renovation_room,149,0,4,271,1
271_2,0,2,2,0,renovation_room,149,0,4,271,2
271_3,2,1,0,1,renovation_room,149,0,4,271,3
271_4,2,2,0,0,renovation_room,149,0,4,271,4
271_5,2,2,0,0,renovation_room,149,0,4,271,5
271_6,2,2,0,0,renovation_room,149,0,4,271,6
271_7,2,2,0,0,renovation_room,149,0,4,271,7
271_8,2,2,0,0,renovation_room,149,0,4,271,8
271_9,2,2,0,0,renovation_room,149,0,4,271,9
271_10,0,2,2,0,renovation_room,149,1,4,271,10
271_11,2,2,0,0,renovation_room,149,1,4,271,11
271_12,1,2,1,0,renovation_room,149,1,4,271,12
271_13,2,2,0,0,renovation_room,149,1,4,271,13
271_14,2,2,0,0,renovation_room,149,1,4,271,14
271_15,2,2,0,0,renovation_room,149,1,4,271,15
271_16,2,2,0,0,renovation_room,149,1,4,271,16
271_17,0,2,2,0,renovation_room,149,1,4,271,17
271_18,2,2,0,0,renovation_room,149,1,4,271,18
271_19,2,2,0,0,renovation_room,149,1,4,271,19
272_0,2,2,0,0,restaurant,149,0,4,272,0
272_1,0,2,2,0,restaurant,149,0,4,272,1
272_2,2,2,0,0,restaurant,149,0,4,272,2
272_3,0,2,2,0,restaurant,149,0,4,272,3
272_4,2,2,0,0,restaurant,149,0,4,272,4
272_5,2,2,0,0,restaurant,149,0,4,272,5
272_6,2,2,0,0,restaurant,149,0,4,272,6
272_7,2,2,0,0,restaurant,149,0,4,272,7
272_8,2,1,0,1,restaurant,149,0,4,272,8
272_9,0,2,2,0,restaurant,149,0,4,272,9
272_10,2,2,0,0,restaurant,149,1,4,272,10
272_11,2,2,0,0,restaurant,149,1,4,272,11
272_12,2,1,0,1,restaurant,149,1,4,272,12
272_13,0,2,2,0,restaurant,149,1,4,272,13
272_14,2,2,0,0,restaurant,149,1,4,272,14
272_15,0,2,2,0,restaurant,149,1,4,272,15
272_16,2,2,0,0,restaurant,149,1,4,272,16
272_17,2,1,0,1,restaurant,149,1,4,272,17
272_18,1,2,1,0,restaurant,149,1,4,272,18
272_19,0,2,2,0,restaurant,149,1,4,272,19
273_0,2,2,0,0,room,149,0,4,273,0
273_1,0,2,2,0,room,149,0,4,273,1
273_2,2,2,0,0,room,149,0,4,273,2
273_3,2,2,0,0,room,149,0,4,273,3
273_4,2,2,0,0,room,149,0,4,273,4
273_5,2,2,0,0,room,149,0,4,273,5
273_6,0,1,2,1,room,149,0,4,273,6
273_7,2,2,0,0,room,149,0,4,273,7
273_8,2,2,0,0,room,149,0,4,273,8
273_9,2,2,0,0,room,149,0,4,273,9
273_10,2,2,0,0,room,149,1,4,273,10
273_11,0,2,2,0,room,149,1,4,273,11
273_12,0,2,2,0,room,149,1,4,273,12
273_13,2,2,0,0,room,149,1,4,273,13
273_14,2,2,0,0,room,149,1,4,273,14
273_15,2,2,0,0,room,149,1,4,273,15
273_16,2,1,0,1,room,149,1,4,273,16
273_17,1,2,1,0,room,149,1,4,273,17
273_18,1,2,1,0,room,149,1,4,273,18
273_19,0,2,2,0,room,149,1,4,273,19
273_20,2,2,0,0,room,149,2,4,273,20
273_21,2,2,0,0,room,149,2,4,273,21
273_22,2,2,0,0,room,149,2,4,273,22
273_23,2,2,0,0,room,149,2,4,273,23
273_24,2,1,0,1,room,149,2,4,273,24
273_25,2,2,0,0,room,149,2,4,273,25
273_26,2,2,0,0,room,149,2,4,273,26
273_27,2,2,0,0,room,149,2,4,273,27
273_28,2,2,0,0,room,149,2,4,273,28
273_29,2,2,0,0,room,149,2,4,273,29
274_0,2,2,0,0,facility,142,0,4,274,0
274_1,2,0,0,2,facility,142,0,4,274,1
274_2,1,2,1,0,facility,142,0,4,274,2
274_3,2,2,0,0,facility,142,0,4,274,3
274_5,2,2,0,0,facility,142,0,4,274,5
274_6,2,2,0,0,facility,142,0,4,274,6
274_7,1,2,1,0,facility,142,0,4,274,7
274_8,2,2,0,0,facility,142,0,4,274,8
274_9,2,2,0,0,facility,142,0,4,274,9
274_10,2,1,0,1,facility,142,1,4,274,10
274_11,1,2,1,0,facility,142,1,4,274,11
274_12,2,2,0,0,facility,142,1,4,274,12
274_13,2,2,0,0,facility,142,1,4,274,13
274_14,2,2,0,0,facility,142,1,4,274,14
274_15,2,1,0,1,facility,142,1,4,274,15
274_16,2,2,0,0,facility,142,1,4,274,16
274_17,2,1,0,1,facility,142,1,4,274,17
274_18,2,2,0,0,facility,142,1,4,274,18
274_19,2,1,0,1,facility,142,1,4,274,19
275_0,2,1,0,1,reception,142,0,4,275,0
275_1,2,2,0,0,reception,142,0,4,275,1
275_2,2,2,0,0,reception,142,0,4,275,2
275_3,2,2,0,0,reception,142,0,4,275,3
275_4,2,2,0,0,reception,142,0,4,275,4
275_5,2,2,0,0,reception,142,0,4,275,5
275_6,2,2,0,0,reception,142,0,4,275,6
275_7,2,2,0,0,reception,142,0,4,275,7
275_8,2,2,0,0,reception,142,0,4,275,8
275_9,2,2,0,0,reception,142,0,4,275,9
275_10,2,1,0,1,reception,142,1,4,275,10
275_11,0,2,2,0,reception,142,1,4,275,11
275_12,2,1,0,1,reception,142,1,4,275,12
275_13,2,2,0,0,reception,142,1,4,275,13
275_14,2,2,0,0,reception,142,1,4,275,14
275_15,1,2,1,0,reception,142,1,4,275,15
275_16,2,2,0,0,reception,142,1,4,275,16
275_17,1,2,1,0,reception,142,1,4,275,17
275_18,2,2,0,0,reception,142,1,4,275,18
275_19,2,1,0,1,reception,142,1,4,275,19
276_0,2,2,0,0,pool,142,0,4,276,0
276_1,2,2,0,0,pool,142,0,4,276,1
276_2,2,2,0,0,pool,142,0,4,276,2
276_3,2,2,0,0,pool,142,0,4,276,3
276_4,2,2,0,0,pool,142,0,4,276,4
276_5,2,2,0,0,pool,142,0,4,276,5
276_6,0,2,2,0,pool,142,0,4,276,6
276_7,2,2,0,0,pool,142,0,4,276,7
276_8,2,2,0,0,pool,142,0,4,276,8
276_9,2,2,0,0,pool,142,0,4,276,9
276_10,2,2,0,0,pool,142,1,4,276,10
276_11,2,2,0,0,pool,142,1,4,276,11
276_12,2,2,0,0,pool,142,1,4,276,12
276_13,2,2,0,0,pool,142,1,4,276,13
276_14,2,2,0,0,pool,142,1,4,276,14
276_15,2,2,0,0,pool,142,1,4,276,15
276_16,2,2,0,0,pool,142,1,4,276,16
276_17,2,2,0,0,pool,142,1,4,276,17
276_18,1,2,1,0,pool,142,1,4,276,18
276_19,2,2,0,0,pool,142,1,4,276,19
277_0,2,2,0,0,room,142,0,4,277,0
277_1,2,2,0,0,room,142,0,4,277,1
277_2,2,2,0,0,room,142,0,4,277,2
277_3,2,2,0,0,room,142,0,4,277,3
277_4,2,2,0,0,room,142,0,4,277,4
277_5,0,0,2,2,room,142,0,4,277,5
277_6,2,2,0,0,room,142,0,4,277,6
277_7,1,2,1,0,room,142,0,4,277,7
277_8,2,2,0,0,room,142,0,4,277,8
277_9,2,2,0,0,room,142,0,4,277,9
277_10,1,1,1,1,room,142,1,4,277,10
277_11,1,2,1,0,room,142,1,4,277,11
277_12,2,2,0,0,room,142,1,4,277,12
277_13,2,2,0,0,room,142,1,4,277,13
277_14,1,2,1,0,room,142,1,4,277,14
277_15,1,2,1,0,room,142,1,4,277,15
277_16,1,2,1,0,room,142,1,4,277,16
277_17,1,2,1,0,room,142,1,4,277,17
277_18,1,2,1,0,room,142,1,4,277,18
